Date,Open,High ,Low,Close,TransactionVolume,MarketCap
2018-03-03,11101.9,11528.2,11002.4,11489.7,6690570240,194159120569
2018-03-04,11497.4,11512.6,11136.1,11512.6,6084149760,194567395376
2018-03-05,11532.4,11704.1,11443.9,11573.3,6468539904,195614809925
2018-03-06,11500.1,11500.1,10694.3,10779.9,6832169984,182225316082
2018-03-07,10803.9,10929.5,9692.12,9965.57,8797910016,168479670395
2018-03-08,9951.44,10147.4,9335.87,9395.01,7186089984,158852238332
2018-03-09,9414.69,9466.35,8513.03,9337.55,8704190464,157898203939
2018-03-10,9350.59,9531.32,8828.47,8866,5386319872,149939797150
2018-03-11,8852.78,9711.89,8607.12,9578.63,6296370176,162009710243
2018-03-12,9602.93,9937.5,8956.43,9205.12,6457399808,155710928717
2018-03-13,9173.04,9470.38,8958.19,9194.85,5991139840,155555594312
2018-03-14,9214.65,9355.85,8068.59,8269.81,6438230016,139920843550
2018-03-15,8290.76,8428.35,7783.05,8300.86,6834429952,140460819364
2018-03-16,8322.91,8585.15,8005.31,8338.35,5289379840,141111773179
2018-03-17,8321.91,8346.53,7812.82,7916.88,4426149888,133993486925
2018-03-18,7890.52,8245.51,7397.99,8223.68,6639190016,139201713268
2018-03-19,8344.12,8675.87,8182.4,8630.65,6729110016,146107514353
2018-03-20,8619.67,9051.02,8389.89,8913.47,6361789952,150909503835
2018-03-21,8937.48,9177.37,8846.33,8929.28,6043129856,151193917440
2018-03-22,8939.44,9100.71,8564.9,8728.47,5530390016,147809220250
2018-03-23,8736.25,8879.62,8360.62,8879.62,5954120192,150383574951
2018-03-24,8901.95,8996.18,8665.7,8668.12,5664600064,146818882936
2018-03-25,8612.81,8682.01,8449.1,8495.78,4569880064,143914265310
2018-03-26,8498.47,8530.08,7921.43,8209.4,5921039872,139078211968
2018-03-27,8200,8232.78,7797.28,7833.04,5378250240,132717053150
2018-03-28,7836.83,8122.89,7809.17,7954.48,4935289856,134788265876
2018-03-29,7979.07,7994.33,7081.38,7165.7,6361229824,121436043045
2018-03-30,7171.45,7276.66,6683.93,6890.52,6289509888,116786562165
2018-03-31,6892.48,7207.85,6863.52,6973.53,4553269760,118204645927
2018-04-01,7003.06,7060.95,6526.87,6844.23,4532100096,116026809075
2018-04-02,6844.86,7135.47,6816.58,7083.8,4333440000,120101932910
2018-04-03,7102.26,7530.94,7072.49,7456.11,5499700224,126429245883
2018-04-04,7456.41,7469.88,6803.88,6853.84,4936000000,116229557118
2018-04-05,6848.65,6933.82,6644.8,6811.47,5639320064,115524404354
2018-04-06,6815.96,6857.49,6575,6636.32,3766810112,112565173568
2018-04-07,6630.51,7050.54,6630.51,6911.09,3976610048,117241368688
2018-04-08,6919.98,7111.56,6919.98,7023.52,3652499968,119162880482
2018-04-09,7044.32,7178.11,6661.99,6770.73,4894060032,114886335694
2018-04-10,6795.44,6872.41,6704.15,6834.76,4272750080,115978358964
2018-04-11,6843.47,6968.32,6817.59,6968.32,4641889792,118267198080
2018-04-12,6955.38,7899.23,6806.51,7889.25,8906250240,133912618634
2018-04-13,7901.09,8183.96,7758.93,7895.96,7764460032,134043001354
2018-04-14,7874.67,8140.71,7846,7986.24,5191430144,135589384440
2018-04-15,7999.33,8338.42,7999.33,8329.11,5244480000,141427138383
2018-04-16,8337.57,8371.15,7925.73,8058.67,5631309824,136849408643
2018-04-17,8071.66,8285.96,7881.72,7902.09,6900879872,134206623206
2018-04-18,7944.43,8197.8,7886.01,8163.42,6529909760,138661092884
2018-04-19,8159.27,8298.69,8138.78,8294.31,7063209984,140902801023
2018-04-20,8286.88,8880.23,8244.54,8845.83,8438110208,150287113368
2018-04-21,8848.79,8997.57,8652.15,8895.58,7548550144,151150137128
2018-04-22,8925.06,9001.64,8779.61,8802.46,6629899776,149585589886
2018-04-23,8794.39,8958.55,8788.81,8930.88,6925190144,151784994312
2018-04-24,8934.34,9732.61,8927.83,9697.5,10678800384,164833256250
2018-04-25,9701.03,9745.32,8799.84,8845.74,11083100160,150369282696
2018-04-26,8867.32,9281.51,8727.09,9281.51,8970559488,157793327246
2018-04-27,9290.63,9375.47,8987.05,8987.05,7566289920,152802874822
2018-04-28,8939.27,9412.09,8931.99,9348.48,7805479936,158963068374
2018-04-29,9346.41,9531.49,9193.71,9419.08,8853000192,160182287342
2018-04-30,9426.11,9477.14,9166.81,9240.55,8673920000,157163847314
2018-05-01,9251.47,9255.88,8891.05,9119.01,7713019904,155114132125
2018-05-02,9104.6,9256.52,9015.14,9235.92,7558159872,157119854754
2018-05-03,9233.97,9798.33,9188.15,9743.86,10207299584,165778380092
2018-05-04,9695.5,9779.2,9585.96,9700.76,8217829888,165062796742
2018-05-05,9700.28,9964.5,9695.12,9858.15,7651939840,167759953654
2018-05-06,9845.31,9940.14,9465.25,9654.8,7222280192,164316605278
2018-05-07,9645.67,9665.85,9231.53,9373.01,7394019840,159538115686
2018-05-08,9380.87,9462.75,9127.77,9234.82,7415869952,157202142973
2018-05-09,9223.73,9374.76,9031.62,9325.18,7226890240,158758858205
2018-05-10,9325.96,9396.04,9040.52,9043.94,6906699776,153988453198
2018-05-11,9052.96,9052.96,8394.46,8441.49,8488520192,143743802092
2018-05-12,8441.44,8664.86,8223.5,8504.89,6821380096,144841040789
2018-05-13,8515.49,8773.55,8395.12,8723.94,5866379776,148587777457
2018-05-14,8713.1,8881.12,8367.97,8716.79,7364149760,148480275422
2018-05-15,8705.19,8836.19,8456.45,8510.38,6705710080,144979744412
2018-05-16,8504.41,8508.43,8175.49,8368.83,6760220160,142587497878
2018-05-17,8370.05,8445.54,8054.12,8094.32,5862530048,137923772714
2018-05-18,8091.83,8274.12,7974.82,8250.97,5764190208,140607667610
2018-05-19,8255.73,8372.06,8183.35,8247.18,4712399872,140559162894
2018-05-20,8246.99,8562.41,8205.24,8513.25,5191059968,145109512565
2018-05-21,8522.33,8557.52,8365.12,8418.99,5154990080,143518943480
2018-05-22,8419.87,8423.25,8004.58,8041.78,5137010176,137104106176
2018-05-23,8037.08,8054.66,7507.88,7557.82,6491120128,128868479514
2018-05-24,7561.12,7738.6,7331.14,7587.34,6049220096,129385391552
2018-05-25,7592.3,7659.14,7392.65,7480.14,4867829760,127573690458
2018-05-26,7486.48,7595.16,7349.12,7355.88,4051539968,125469061263
2018-05-27,7362.08,7381.74,7270.96,7368.22,4056519936,125695017596
2018-05-28,7371.31,7419.05,7100.89,7135.99,5040600064,121747389422
2018-05-29,7129.46,7526.42,7090.68,7472.59,5662660096,127502651064
2018-05-30,7469.73,7573.77,7313.6,7406.52,4922540032,126391893474
2018-05-31,7406.15,7608.9,7361.13,7494.17,5127130112,127902999390
2018-06-01,7500.7,7604.73,7407.34,7541.45,4921460224,128725854692
2018-06-02,7536.72,7695.83,7497.26,7643.45,4939299840,130481526036
2018-06-03,7632.09,7754.89,7613.04,7720.25,4851760128,131808021256
2018-06-04,7722.53,7753.82,7474.04,7514.47,4993169920,128312205314
2018-06-05,7500.9,7643.23,7397,7633.76,4961739776,130365918088
2018-06-06,7625.97,7680.43,7502.01,7653.98,4692259840,130725095161
2018-06-07,7650.82,7741.27,7650.82,7678.24,4485799936,131153169176
2018-06-08,7685.14,7698.19,7558.4,7624.92,4227579904,130256218613
2018-06-09,7632.52,7683.58,7531.98,7531.98,3845220096,128682085689
2018-06-10,7499.55,7499.55,6709.07,6786.02,5804839936,115948312827
2018-06-11,6799.29,6910.18,6706.63,6906.92,4745269760,118025877189
2018-06-12,6905.82,6907.96,6542.08,6582.36,4654380032,112491874164
2018-06-13,6596.88,6631.66,6285.63,6349.9,5052349952,108530585830
2018-06-14,6342.75,6707.14,6334.46,6675.35,5138710016,114106009748
2018-06-15,6674.08,6681.08,6433.87,6456.58,3955389952,110378702283
2018-06-16,6455.45,6592.49,6402.29,6550.16,3194170112,111992015616
2018-06-17,6545.53,6589.11,6499.27,6499.27,3104019968,111134754810
2018-06-18,6510.07,6781.14,6446.68,6734.82,4039200000,115176197712
2018-06-19,6742.39,6822.5,6709.92,6769.94,4057029888,115789919278
2018-06-20,6770.76,6821.56,6611.88,6776.55,3888640000,115916357344
2018-06-21,6780.09,6810.94,6715.17,6729.74,3529129984,115129700024
2018-06-22,6737.88,6747.08,6006.6,6083.69,5079810048,104088814967
2018-06-23,6090.1,6224.82,6071.81,6162.48,3431360000,105449276520
2018-06-24,6164.28,6223.78,5826.41,6173.23,4566909952,105646571668
2018-06-25,6171.97,6327.37,6119.68,6249.18,5500810240,106958465208
2018-06-26,6253.55,6290.16,6093.67,6093.67,3279759872,104307939200
2018-06-27,6084.4,6180,6052.85,6157.13,3296219904,105403600614
2018-06-28,6153.16,6170.41,5873.05,5903.44,3467800064,101072353482
2018-06-29,5898.13,6261.66,5835.75,6218.3,3966230016,106474707240
2018-06-30,6214.22,6465.51,6214.22,6404,4543860224,109665618200
2018-07-01,6411.68,6432.85,6289.29,6385.82,4788259840,109366024632
2018-07-02,6380.38,6683.86,6305.7,6614.18,4396930048,113288832522
2018-07-03,6596.66,6671.37,6447.75,6529.59,4672309760,111849428104
2018-07-04,6550.87,6771.92,6450.46,6597.55,4176689920,113024522547
2018-07-05,6599.71,6749.54,6546.65,6639.14,4999240192,113748385620
2018-07-06,6638.69,6700.94,6533.55,6673.5,4313959936,114350502582
2018-07-07,6668.71,6863.99,6579.24,6856.93,3961080064,117506606000
2018-07-08,6857.8,6885.91,6747.98,6773.88,3386210048,116097021279
2018-07-09,6775.08,6838.68,6724.34,6741.75,3718129920,115557889495
2018-07-10,6739.21,6767.74,6320.72,6329.95,4052430080,108511009626
2018-07-11,6330.77,6444.96,6330.47,6394.71,3644859904,109631867446
2018-07-12,6396.78,6397.1,6136.42,6228.81,3770170112,106798864820
2018-07-13,6235.03,6310.55,6192.24,6238.05,3805400064,106968440793
2018-07-14,6247.5,6298.19,6212.22,6276.12,2923670016,107631453835
2018-07-15,6272.7,6403.46,6256.51,6359.64,3285459968,109074579938
2018-07-16,6357.01,6741.75,6357.01,6741.75,4725799936,115638203962
2018-07-17,6739.65,7387.24,6684.17,7321.04,5961950208,125588963706
2018-07-18,7315.32,7534.99,7280.47,7370.78,6103410176,126458165406
2018-07-19,7378.2,7494.46,7295.46,7466.86,5111629824,128122730711
2018-07-20,7467.4,7594.67,7323.26,7354.13,4936869888,126202570251
2018-07-21,7352.72,7437.64,7262.41,7419.29,3726609920,127333468174
2018-07-22,7417.8,7537.95,7383.82,7418.49,3695460096,127336615249
2018-07-23,7414.71,7771.5,7409.1,7711.11,5132480000,132375368459
2018-07-24,7716.51,8424.27,7705.5,8424.27,7277689856,144634918474
2018-07-25,8379.66,8416.87,8086.36,8181.39,5845400064,140482950401
2018-07-26,8176.85,8290.33,7878.71,7951.58,4899089920,136553079708
2018-07-27,7950.4,8262.66,7839.76,8165.01,5195879936,140235573607
2018-07-28,8169.06,8222.85,8110.77,8192.15,3988750080,140716560550
2018-07-29,8205.82,8272.26,8141.18,8218.46,4107190016,141185844808
2018-07-30,8221.58,8235.5,7917.5,8180.48,5551400000,140547190784
2018-07-31,8181.2,8181.53,7696.93,7780.44,5287530000,133688476220
2018-08-01,7769.04,7769.04,7504.95,7624.91,4797620000,131030166771
2018-08-02,7634.19,7712.77,7523.44,7567.15,4214110000,130052066760
2018-08-03,7562.14,7562.14,7328.65,7434.39,4627150000,127785826655
2018-08-04,7438.67,7497.49,6984.07,7032.85,4268390000,120899698889
2018-08-05,7031.08,7102.77,6940.7,7068.48,3679110000,121526079384
2018-08-06,7062.94,7166.55,6890.54,6951.8,3925900000,119531508535
2018-08-07,6958.32,7146.56,6748.24,6753.12,4682800000,116128339800
2018-08-08,6746.85,6746.85,6226.22,6305.8,5064430000,108448409560
2018-08-09,6305.56,6625.73,6249.07,6568.23,4267040000,112973963230
2018-08-10,6571.42,6591.26,6124.52,6184.71,4528680000,106390927598
2018-08-11,6185.79,6455.74,6109.03,6295.73,4047850000,108314257212
2018-08-12,6283.65,6409.85,6237.5,6322.69,5665250000,108790259014
2018-08-13,6341.36,6537.05,6225.72,6297.57,4083980000,108369686635
2018-08-14,6287.66,6287.94,5971.05,6199.71,5301700000,106696389129
2018-08-15,6221.42,6588.49,6221.42,6308.52,4895450000,108581773101
2018-08-16,6294.23,6473.5,6276.41,6334.73,4328420000,109045250379
2018-08-17,6340.91,6582.5,6324.97,6580.63,4992990000,113290724406
2018-08-18,6583.43,6617.35,6353.73,6423.76,3984520000,110603014928
2018-08-19,6422.57,6537.98,6361.55,6506.07,3311170000,112031838393
2018-08-20,6500.51,6536.92,6297.93,6308.53,3665100000,108642191682
2018-08-21,6301.07,6500.87,6298.24,6488.76,3377180000,111758100192
2018-08-22,6486.25,6816.79,6310.11,6376.71,4668110000,109840902181
2018-08-23,6371.34,6546.54,6371.34,6534.88,3426180000,112577436411
2018-08-24,6551.52,6719.96,6498.64,6719.96,4097820000,115778358839
2018-08-25,6719.95,6789.63,6700.96,6763.19,3312600000,116534497933
2018-08-26,6754.64,6774.75,6620.75,6707.26,3295500000,115585205491
2018-08-27,6710.8,6884.64,6689.71,6884.64,4019000000,118657885712
2018-08-28,6891.08,7109.56,6882.34,7096.28,4659940000,122319195736
2018-08-29,7091.71,7113.3,6970.82,7047.16,4145880000,121484666374
2018-08-30,7043.76,7072.69,6834.69,6978.23,4463250000,120309828156
2018-08-31,6973.97,7057.17,6920.16,7037.58,4495650000,121346613238
2018-09-01,7044.81,7242.29,7038.05,7193.25,4116050000,124044625438
2018-09-02,7189.58,7306.31,7132.16,7272.72,4329540000,125427780027
2018-09-03,7279.03,7317.94,7208.15,7260.06,4087760000,125222785390
2018-09-04,7263,7388.26,7255.44,7361.66,4273640000,126986882925
2018-09-05,7361.46,7388.43,6792.83,6792.83,5800460000,117185657641
2018-09-06,6755.14,6755.14,6404.72,6529.17,5523470000,112649565532
2018-09-07,6528.92,6555.29,6396.87,6467.07,4264680000,111590424587
2018-09-08,6460.17,6534.25,6197.52,6225.98,3835060000,107442122871
2018-09-09,6223.38,6446.26,6201.22,6300.86,3671890000,108747090915
2018-09-10,6301.57,6374.98,6292.76,6329.7,3714100000,109255603474
2018-09-11,6331.88,6398.92,6260.21,6321.2,3849910000,109119948884
2018-09-12,6317.01,6363.87,6265.09,6351.8,4064230000,109661521297
2018-09-13,6354.24,6535.41,6354.24,6517.31,4210910000,112530970182
2018-09-14,6515.41,6596.1,6456.17,6512.71,4076220000,112462453186
2018-09-15,6509.4,6561.72,6493.55,6543.2,3216300000,113000324618
2018-09-16,6536.68,6544.33,6460.1,6517.18,3273730000,112562367224
2018-09-17,6514.06,6540.21,6257.52,6281.2,3910780000,108497127334
2018-09-18,6280.91,6384.18,6265.71,6371.3,4180090000,110064685348
2018-09-19,6371.85,6448.46,6208.34,6398.54,4431340000,110547735544
2018-09-20,6398.85,6529.26,6395.95,6519.67,4348110000,112653130183
2018-09-21,6513.87,6794.33,6496.36,6734.95,6531940000,116385068032
2018-09-22,6735.05,6814.56,6616.8,6721.98,4509660000,116173876360
2018-09-23,6715.32,6766.15,6679.42,6710.63,4197500000,115990387532
2018-09-24,6704.77,6713.56,6580.9,6595.41,4177310000,114011060309
2018-09-25,6603.64,6603.64,6381.86,6446.47,4726180000,111450035114
2018-09-26,6452.79,6585.91,6397.89,6495,4437300000,112300336125
2018-09-27,6495.29,6712.1,6464.95,6676.75,4606810000,115454861756
2018-09-28,6678.75,6785.03,6598.32,6644.13,5014430000,114903584220
2018-09-29,6643.1,6643.1,6511.65,6601.96,4363690000,114186839964
2018-09-30,6604.71,6643.78,6566.54,6625.56,4002280000,114608519470
2018-10-01,6619.85,6653.3,6549.08,6589.62,4000970000,113999846113
2018-10-02,6593.24,6611.84,6537.9,6556.1,3979260000,113431019760
2018-10-03,6553.86,6571.46,6454.03,6502.59,3887310000,112516993837
2018-10-04,6497.91,6603.31,6497.91,6576.69,3838410000,113811343543
2018-10-05,6574.15,6623.62,6557.41,6622.48,3671500000,114614764674
2018-10-06,6622.45,6628.54,6577.8,6588.31,3259740000,114033598927
2018-10-07,6590.68,6641.49,6557.04,6602.95,3306630000,114298880311
2018-10-08,6600.19,6675.06,6576.04,6652.23,3979460000,115162906843
2018-10-09,6653.08,6661.41,6606.94,6642.64,3580810000,115007759484
2018-10-10,6640.29,6640.29,6538.96,6585.53,3787650000,114030835912
2018-10-11,6586.74,6586.74,6243.74,6256.24,5181640000,108341572839
2018-10-12,6239.25,6328.5,6236.47,6274.58,3783500000,108669526315
2018-10-13,6278.08,6308.51,6259.81,6285.99,3064030000,108878136724
2018-10-14,6288.49,6363.21,6280.15,6290.93,3085320000,108972590373
2018-10-15,6292.64,6965.06,6258.68,6596.54,7370770000,114280022340
2018-10-16,6601.41,6673.59,6571.37,6596.11,4074800000,114283707152
2018-10-17,6590.52,6601.21,6517.45,6544.43,4088420000,113399343801
2018-10-18,6542.33,6567.54,6450.04,6476.71,3924080000,112237252159
2018-10-19,6478.07,6493.68,6445.31,6465.41,3578870000,112052990522
2018-10-20,6460.92,6497.72,6449,6489.19,3379130000,112476559221
2018-10-21,6490.09,6556.38,6476,6482.35,3253610000,112369106369
2018-10-22,6486.05,6543.8,6462.98,6487.16,3672860000,112465213723
2018-10-23,6472.36,6506.01,6451.27,6475.74,3716150000,112279779884
2018-10-24,6478.89,6521.99,6468.86,6495.84,3424670000,112637293966
2018-10-25,6484.65,6504.65,6447.03,6476.29,3230550000,112309554478
2018-10-26,6468.44,6498.29,6449.61,6474.75,3306050000,112294341019
2018-10-27,6480.84,6507.41,6453.53,6480.38,3393250000,112403001148
2018-10-28,6482.66,6502.28,6447.91,6486.39,3445190000,112518434372
2018-10-29,6492.35,6503.6,6306.99,6332.63,4199910000,109862898081
2018-10-30,6337.04,6364.99,6310.14,6334.27,3781100000,109903543419
2018-10-31,6336.99,6349.16,6316.88,6317.61,4191240000,109627117226
2018-11-01,6318.14,6547.14,6311.83,6377.78,3789400000,110683820788
2018-11-02,6378.92,6396.86,6327.38,6388.44,4234870000,110880236966
2018-11-03,6387.24,6400.07,6342.37,6361.26,3658640000,110421212888
2018-11-04,6365.47,6388.63,6294.57,6376.13,4390020000,110689215104
2018-11-05,6363.62,6480.59,6363.62,6419.66,4174800000,111456211022
2018-11-06,6433.38,6463.55,6408.16,6461.01,4700040000,112095603776
2018-11-07,6468.5,6552.16,6468.31,6530.14,4941260000,113395632955
2018-11-08,6522.27,6536.92,6438.53,6453.72,4665260000,112078367037
2018-11-09,6442.6,6456.46,6373.37,6385.62,4346820000,110905767441
2018-11-10,6386.13,6437.28,6385.31,6409.22,3705320000,111326145314
2018-11-11,6413.63,6423.25,6350.17,6411.27,3939060000,111373453740
2018-11-12,6411.76,6434.21,6360.47,6371.27,4295770000,110689666528
2018-11-13,6373.19,6395.27,6342.67,6359.49,4503800000,110494466204
2018-11-14,6351.24,6371.55,5544.09,5738.35,7398940000,99712077259
2018-11-15,5736.15,5774.82,5358.38,5648.03,7032140000,98151606541
2018-11-16,5645.32,5657.02,5498.94,5575.55,5279320000,96900828780
2018-11-17,5578.58,5578.58,5519.56,5554.33,4303150000,96542098114
2018-11-18,5559.74,5653.61,5559.74,5623.54,4159680000,97753714643
2018-11-19,5620.78,5620.78,4842.91,4871.49,7039560000,84688539692
2018-11-20,4863.93,4951.61,4272.11,4451.87,8428290000,77401044320
2018-11-21,4465.54,4675.73,4343.98,4602.17,6120120000,80020171047
2018-11-22,4611.57,4629.64,4365.64,4365.94,4569370000,75919439809
2018-11-23,4360.7,4396.42,4195.68,4347.11,4871490000,75598851166
2018-11-24,4347.69,4413.09,3795.16,3880.76,4679500000,67495633205
2018-11-25,3880.78,4120.87,3585.06,4009.97,6825640000,69749265801
2018-11-26,4015.07,4107.14,3643.92,3779.13,6476900000,65739289046
2018-11-27,3765.95,3862.96,3661.01,3820.72,5998720000,66468970322
2018-11-28,3822.47,4385.9,3822.47,4257.42,7280280000,74072560088
2018-11-29,4269,4413.02,4145.77,4278.85,6503347767,74451016927
2018-11-30,4289.09,4322.98,3942.82,4017.27,6048016717,69904637061
2018-12-01,4024.46,4309.38,3969.71,4214.67,5375314093,73346194969
2018-12-02,4200.73,4301.52,4110.98,4139.88,5262697895,72050487506
2018-12-03,4147.32,4155.98,3840.45,3894.13,5089570994,67779050170
2018-12-04,3886.29,4075.63,3832.75,3956.89,5028069239,68878292608
2018-12-05,3958.89,3969.54,3753.99,3753.99,5302481574,65352496336
2018-12-06,3754.07,3874.97,3521.1,3521.1,5878333109,61303965508
2018-12-07,3512.59,3512.59,3280.23,3419.94,6835615448,59547645578
2018-12-08,3421.91,3506.04,3350.65,3476.11,5305024497,60531278392
2018-12-09,3473.23,3685.31,3469.09,3614.23,4947372847,62942160928
2018-12-10,3612.05,3647.33,3470.14,3502.66,5020968740,61004445982
2018-12-11,3497.55,3513.18,3392.25,3424.59,4696765188,59650201102
2018-12-12,3421.46,3534.23,3413.48,3486.95,4139364829,60741625426
2018-12-13,3487.88,3489.74,3298.13,3313.68,4343372456,57728688216
2018-12-14,3311.75,3329.56,3206.54,3242.48,4372763663,56494379457
2018-12-15,3244,3275.38,3191.3,3236.76,3551763561,56400691425
2018-12-16,3236.27,3305.75,3233.82,3252.84,3744248994,56685436644
2018-12-17,3253.12,3597.92,3253.12,3545.86,5409247918,61798926687
2018-12-18,3544.76,3701.35,3487.17,3696.06,5911325473,64422587801
2018-12-19,3706.82,3949.32,3687.23,3745.95,6810689119,65299132785
2018-12-20,3742.2,4191.23,3728.97,4134.44,8927129279,72078243771
2018-12-21,4133.7,4198.43,3850.95,3896.54,7206015706,67937650255
2018-12-22,3898.08,4014.18,3855.74,4014.18,5605823233,69997508295
2018-12-23,4020.99,4085.72,3976.41,3998.98,6151275490,69741217417
2018-12-24,4000.33,4271.79,4000.33,4078.6,7240968501,71137548589
2018-12-25,4081.03,4089.56,3760.02,3815.49,6158207293,66556033172
2018-12-26,3819.67,3893.36,3769.86,3857.3,5326547918,67292819465
2018-12-27,3854.69,3874.42,3645.45,3654.83,5130222366,63768757101
2018-12-28,3653.13,3956.14,3642.63,3923.92,5631554348,68471837969
2018-12-29,3932.49,3963.76,3820.41,3820.41,4991655917,66672244158
2018-12-30,3822.38,3901.91,3797.22,3865.95,4770578575,67475512827
2018-12-31,3866.84,3868.74,3725.87,3742.7,4661840806,65331499158
2019-01-01,3746.71,3850.91,3707.23,3843.52,4324200990,67098634181
2019-01-02,3849.22,3947.98,3817.41,3943.41,5244856836,68849856732
2019-01-03,3931.05,3935.69,3826.22,3836.74,4530215219,66994920903
2019-01-04,3832.04,3865.93,3783.85,3857.72,4847965467,67368333500
2019-01-05,3851.97,3904.9,3836.9,3845.19,5137609824,67157570935
2019-01-06,3836.52,4093.3,3826.51,4076.63,5597027440,71206795853
2019-01-07,4078.59,4092.61,4020.89,4025.25,5228625637,70316305580
2019-01-08,4028.47,4109.02,3996.96,4030.85,5306593305,70422743854
2019-01-09,4031.55,4068.4,4022.66,4035.3,5115905225,70508733459
2019-01-10,4034.41,4064.07,3659.17,3678.92,6874143796,64288932886
2019-01-11,3674.02,3713.88,3653.07,3687.37,5538712865,64443301117
2019-01-12,3686.97,3698.98,3653.81,3661.3,4778170883,63994140882
2019-01-13,3658.87,3674.76,3544.93,3552.95,4681302466,62106461671
2019-01-14,3557.31,3727.84,3552.29,3706.05,5651384490,64789619995
2019-01-15,3704.22,3720.15,3619.95,3630.68,5537192302,63477817959
2019-01-16,3631.51,3685.78,3624.67,3655.01,5394457145,63909348776
2019-01-17,3651.87,3680.14,3621.96,3678.56,5464420383,64327048255
2019-01-18,3677.99,3682.52,3637.08,3657.84,5002961727,63970991867
2019-01-19,3652.38,3758.53,3652.38,3728.57,5955691380,65214103659
2019-01-20,3725.45,3743.39,3583.02,3601.01,5582489560,62990143284
2019-01-21,3600.37,3608.84,3558.54,3576.03,5004347059,62559869612
2019-01-22,3575.08,3620.75,3539.72,3604.58,5313623556,63065139424
2019-01-23,3605.56,3623.07,3565.31,3585.12,5433755649,62731361272
2019-01-24,3584.5,3616.09,3569.09,3600.87,5262869046,63014066012
2019-01-25,3607.39,3612.93,3575.6,3599.77,5265847539,63000985908
2019-01-26,3599.72,3654.93,3593.35,3602.46,5098183235,63054898963
2019-01-27,3604.69,3612.67,3567.25,3583.97,5570752966,62737274093
2019-01-28,3584.28,3586.75,3439.23,3470.45,6908930483,60756570314
2019-01-29,3468.87,3476.07,3400.82,3448.12,5897159493,60371874099
2019-01-30,3443.9,3495.17,3429.39,3486.18,5955112627,61044262622
2019-01-31,3485.41,3504.8,3447.92,3457.79,5831198271,60553903927
2019-02-01,3460.55,3501.95,3431.59,3487.95,5422926707,61088747491
2019-02-02,3484.63,3523.29,3467.57,3521.06,5071623601,61675119055
2019-02-03,3516.14,3521.39,3447.92,3464.01,5043937584,60681847608
2019-02-04,3467.21,3476.22,3442.59,3459.15,5332718886,60603083461
2019-02-05,3454.95,3478.15,3451.94,3466.36,5227549545,60735563490
2019-02-06,3469.09,3469.09,3398.57,3413.77,5482196038,59821158612
2019-02-07,3414.93,3427.95,3394.22,3399.47,5004962683,59578075991
2019-02-08,3401.38,3695.61,3391.02,3666.78,7735623101,64270269953
2019-02-09,3671.59,3679.94,3646.56,3671.2,6158833645,64354732475
2019-02-10,3673.2,3695.04,3640.98,3690.19,6282256903,64694025951
2019-02-11,3695.61,3695.61,3642.29,3648.43,6277056434,63968390250
2019-02-12,3642.75,3668.59,3618.56,3653.53,6480384532,64063755250
2019-02-13,3653.6,3669.75,3617.25,3632.07,6438903823,63694394519
2019-02-14,3631.17,3646.26,3607.7,3616.88,6271044418,63434486052
2019-02-15,3617.37,3647.8,3608.21,3620.81,6091952231,63509111125
2019-02-16,3615.27,3652.84,3615.27,3629.79,5934744052,63673369195
2019-02-17,3633.36,3680.54,3619.18,3673.84,7039512503,64453368779
2019-02-18,3671.37,3936.67,3669.98,3915.71,9908216640,68704389994
2019-02-19,3911.66,4010.88,3908.15,3947.09,9933626655,69262673238
2019-02-20,3946.68,4000.49,3926.25,3999.82,8693373948,70194350042
2019-02-21,4000.26,4010.01,3940.11,3954.12,7775128102,69398333876
2019-02-22,3952.41,4006.54,3950.82,4005.53,7826525254,70308555857
2019-02-23,3998.92,4166.29,3968.73,4142.53,8922258316,72720867208
2019-02-24,4145.46,4210.64,3793.71,3810.43,10794227451,66897483404
2019-02-25,3807,3913.71,3807,3882.7,9318796067,68173204651
2019-02-26,3878.7,3891.58,3837.99,3854.36,7931218996,67683296223
2019-02-27,3857.48,3888.8,3787.06,3851.05,8301309684,67631949500
2019-02-28,3848.26,3906.06,3845.82,3854.79,8399767798,67704774107
2019-03-01,3853.76,3907.8,3851.69,3859.58,7661247975,67796965743
2019-03-02,3855.32,3874.61,3832.13,3864.42,7578786076,67888255371
